	   x      		   y(x)     		y_theory(x)
        0,69600 	       0,7262985 	       0,6750284 
        0,70400 	       0,7333640 	       0,6805586 
        0,71200 	       0,7403898 	       0,6860268 
        0,72000 	       0,7473757 	       0,6914331 
        0,72800 	       0,7543215 	       0,6967775 
        0,73600 	       0,7612269 	       0,7020600 
        0,74400 	       0,7680918 	       0,7072807 
        0,75200 	       0,7749160 	       0,7124396 
        0,76000 	       0,7816992 	       0,7175368 
        0,76800 	       0,7884413 	       0,7225723 
        0,77600 	       0,7951421 	       0,7275464 
        0,78400 	       0,8018015 	       0,7324591 
        0,79200 	       0,8084192 	       0,7373106 
        0,80000 	       0,8149951 	       0,7421010 
        0,80800 	       0,8215291 	       0,7468304 
        0,81600 	       0,8280210 	       0,7514991 
        0,82400 	       0,8344706 	       0,7561073 
        0,83200 	       0,8408778 	       0,7606551 
        0,84000 	       0,8472426 	       0,7651427 
        0,84800 	       0,8535647 	       0,7695705 
        0,85600 	       0,8598441 	       0,7739385 
        0,86400 	       0,8660806 	       0,7782472 
        0,87200 	       0,8722742 	       0,7824967 
        0,88000 	       0,8784247 	       0,7866873 
        0,88800 	       0,8845321 	       0,7908194 
        0,89600 	       0,8905962 	       0,7948931 
        0,90400 	       0,8966170 	       0,7989089 
        0,91200 	       0,9025944 	       0,8028670 
        0,92000 	       0,9085284 	       0,8067677 
        0,92800 	       0,9144189 	       0,8106115 
        0,93600 	       0,9202658 	       0,8143986 
        0,94400 	       0,9260691 	       0,8181294 
        0,95200 	       0,9318287 	       0,8218043 
        0,96000 	       0,9375446 	       0,8254236 
        0,96800 	       0,9432168 	       0,8289878 
        0,97600 	       0,9488452 	       0,8324972 
        0,98400 	       0,9544299 	       0,8359522 
        0,99200 	       0,9599708 	       0,8393533 
        1,00000 	       0,9654678 	       0,8427008 
        1,00800 	       0,9709211 	       0,8459952 
        1,01600 	       0,9763306 	       0,8492368 
        1,02400 	       0,9816963 	       0,8524262 
        1,03200 	       0,9870182 	       0,8555638 
        1,04000 	       0,9922963 	       0,8586499 
        1,04800 	       0,9975307 	       0,8616852 
        1,05600 	       1,0027215 	       0,8646700 
        1,06400 	       1,0078685 	       0,8676048 
        1,07200 	       1,0129719 	       0,8704900 
        1,08000 	       1,0180318 	       0,8733262 
        1,08800 	       1,0230481 	       0,8761137 
        1,09600 	       1,0280210 	       0,8788532 
        1,10400 	       1,0329504 	       0,8815451 
        1,11200 	       1,0378365 	       0,8841898 
        1,12000 	       1,0426793 	       0,8867879 
        1,12800 	       1,0474789 	       0,8893398 
        1,13600 	       1,0522354 	       0,8918461 
        1,14400 	       1,0569489 	       0,8943073 
        1,15200 	       1,0616194 	       0,8967238 
        1,16000 	       1,0662471 	       0,8990962 
        1,16800 	       1,0708321 	       0,9014250 
        1,17600 	       1,0753744 	       0,9037106 
        1,18400 	       1,0798741 	       0,9059537 
        1,19200 	       1,0843315 	       0,9081546 
        1,20000 	       1,0887465 	       0,9103140 
        1,20800 	       1,0931194 	       0,9124323 
        1,21600 	       1,0974502 	       0,9145100 
        1,22400 	       1,1017391 	       0,9165478 
        1,23200 	       1,1059861 	       0,9185460 
        1,24000 	       1,1101916 	       0,9205052 
        1,24800 	       1,1143555 	       0,9224259 
        1,25600 	       1,1184781 	       0,9243086 
        1,26400 	       1,1225594 	       0,9261539 
        1,27200 	       1,1265997 	       0,9279623 
        1,28000 	       1,1305991 	       0,9297342 
        1,28800 	       1,1345577 	       0,9314702 
        1,29600 	       1,1384757 	       0,9331708 
        1,30400 	       1,1423534 	       0,9348365 
        1,31200 	       1,1461908 	       0,9364677 
        1,32000 	       1,1499881 	       0,9380652 
        1,32800 	       1,1537456 	       0,9396292 
        1,33600 	       1,1574633 	       0,9411603 
        1,34400 	       1,1611415 	       0,9426591 
        1,35200 	       1,1647804 	       0,9441260 
        1,36000 	       1,1683801 	       0,9455614 
        1,36800 	       1,1719409 	       0,9469660 
        1,37600 	       1,1754629 	       0,9483402 
        1,38400 	       1,1789464 	       0,9496845 
        1,39200 	       1,1823915 	       0,9509993 
        1,40000 	       1,1857984 	       0,9522851 
        1,40800 	       1,1891675 	       0,9535425 
        1,41600 	       1,1924987 	       0,9547719 
        1,42400 	       1,1957925 	       0,9559737 
        1,43200 	       1,1990489 	       0,9571484 
        1,44000 	       1,2022683 	       0,9582966 
        1,44800 	       1,2054508 	       0,9594186 
        1,45600 	       1,2085966 	       0,9605149 
        1,46400 	       1,2117060 	       0,9615859 
        1,47200 	       1,2147792 	       0,9626322 
        1,48000 	       1,2178164 	       0,9636541 
        1,48800 	       1,2208179 	       0,9646521 
        1,49600 	       1,2237838 	       0,9656266 
        1,50400 	       1,2267145 	       0,9665780 
        1,51200 	       1,2296101 	       0,9675069 
        1,52000 	       1,2324709 	       0,9684135 
        1,52800 	       1,2352971 	       0,9692984 
        1,53600 	       1,2380890 	       0,9701618 
        1,54400 	       1,2408468 	       0,9710044 
        1,55200 	       1,2435707 	       0,9718263 
        1,56000 	       1,2462610 	       0,9726281 
        1,56800 	       1,2489180 	       0,9734102 
        1,57600 	       1,2515418 	       0,9741728 
        1,58400 	       1,2541328 	       0,9749165 
        1,59200 	       1,2566911 	       0,9756416 
        1,60000 	       1,2592171 	       0,9763484 
        1,60800 	       1,2617109 	       0,9770373 
        1,61600 	       1,2641729 	       0,9777088 
        1,62400 	       1,2666032 	       0,9783631 
        1,63200 	       1,2690022 	       0,9790007 
        1,64000 	       1,2713700 	       0,9796218 
        1,64800 	       1,2737070 	       0,9802268 
        1,65600 	       1,2760134 	       0,9808161 
        1,66400 	       1,2782894 	       0,9813900 
        1,67200 	       1,2805354 	       0,9819487 
        1,68000 	       1,2827514 	       0,9824928 
        1,68800 	       1,2849380 	       0,9830224 
        1,69600 	       1,2870951 	       0,9835379 
        1,70400 	       1,2892232 	       0,9840396 
        1,71200 	       1,2913225 	       0,9845278 
        1,72000 	       1,2933933 	       0,9850028 
        1,72800 	       1,2954357 	       0,9854649 
        1,73600 	       1,2974501 	       0,9859145 
        1,74400 	       1,2994367 	       0,9863517 
        1,75200 	       1,3013958 	       0,9867769 
        1,76000 	       1,3033276 	       0,9871903 
        1,76800 	       1,3052324 	       0,9875922 
        1,77600 	       1,3071105 	       0,9879830 
        1,78400 	       1,3089621 	       0,9883627 
        1,79200 	       1,3107874 	       0,9887318 
        1,80000 	       1,3125867 	       0,9890905 
        1,80800 	       1,3143604 	       0,9894390 
        1,81600 	       1,3161085 	       0,9897775 
        1,82400 	       1,3178315 	       0,9901064 
        1,83200 	       1,3195294 	       0,9904258 
        1,84000 	       1,3212027 	       0,9907359 
        1,84800 	       1,3228515 	       0,9910371 
        1,85600 	       1,3244762 	       0,9913295 
        1,86400 	       1,3260769 	       0,9916134 
        1,87200 	       1,3276539 	       0,9918889 
        1,88000 	       1,3292074 	       0,9921562 
        1,88800 	       1,3307378 	       0,9924157 
        1,89600 	       1,3322452 	       0,9926674 
        1,90400 	       1,3337299 	       0,9929116 
        1,91200 	       1,3351922 	       0,9931485 
        1,92000 	       1,3366323 	       0,9933782 
        1,92800 	       1,3380505 	       0,9936010 
        1,93600 	       1,3394469 	       0,9938170 
        1,94400 	       1,3408219 	       0,9940265 
        1,95200 	       1,3421756 	       0,9942295 
        1,96000 	       1,3435084 	       0,9944263 
        1,96800 	       1,3448205 	       0,9946170 
        1,97600 	       1,3461120 	       0,9948018 
        1,98400 	       1,3473833 	       0,9949808 
        1,99200 	       1,3486346 	       0,9951543 
        2,00000 	       1,3498661 	       0,9953223 
        2,00800 	       1,3510780 	       0,9954850 
        2,01600 	       1,3522706 	       0,9956426 
        2,02400 	       1,3534442 	       0,9957951 
        2,03200 	       1,3545989 	       0,9959428 
        2,04000 	       1,3557350 	       0,9960858 
        2,04800 	       1,3568527 	       0,9962242 
        2,05600 	       1,3579522 	       0,9963581 
        2,06400 	       1,3590338 	       0,9964877 
        2,07200 	       1,3600977 	       0,9966131 
        2,08000 	       1,3611441 	       0,9967344 
        2,08800 	       1,3621732 	       0,9968517 
        2,09600 	       1,3631853 	       0,9969652 
        2,10400 	       1,3641805 	       0,9970749 
        2,11200 	       1,3651592 	       0,9971810 
        2,12000 	       1,3661214 	       0,9972836 
        2,12800 	       1,3670675 	       0,9973828 
        2,13600 	       1,3679976 	       0,9974786 
        2,14400 	       1,3689119 	       0,9975712 
        2,15200 	       1,3698107 	       0,9976607 
        2,16000 	       1,3706941 	       0,9977472 
        2,16800 	       1,3715624 	       0,9978307 
        2,17600 	       1,3724158 	       0,9979114 
        2,18400 	       1,3732545 	       0,9979893 
        2,19200 	       1,3740786 	       0,9980645 
        2,20000 	       1,3748884 	       0,9981372 
        2,20800 	       1,3756841 	       0,9982073 
        2,21600 	       1,3764658 	       0,9982750 
        2,22400 	       1,3772338 	       0,9983403 
        2,23200 	       1,3779883 	       0,9984034 
        2,24000 	       1,3787294 	       0,9984642 
        2,24800 	       1,3794573 	       0,9985229 
        2,25600 	       1,3801723 	       0,9985796 
        2,26400 	       1,3808745 	       0,9986342 
        2,27200 	       1,3815640 	       0,9986869 
        2,28000 	       1,3822412 	       0,9987377 
        2,28800 	       1,3829061 	       0,9987866 
        2,29600 	       1,3835590 	       0,9988339 
        2,30400 	       1,3842000 	       0,9988794 
        2,31200 	       1,3848292 	       0,9989232 
        2,32000 	       1,3854470 	       0,9989655 
        2,32800 	       1,3860534 	       0,9990062 
        2,33600 	       1,3866486 	       0,9990455 
        2,34400 	       1,3872327 	       0,9990833 
        2,35200 	       1,3878060 	       0,9991197 
        2,36000 	       1,3883687 	       0,9991548 
        2,36800 	       1,3889208 	       0,9991885 
        2,37600 	       1,3894625 	       0,9992211 
        2,38400 	       1,3899941 	       0,9992524 
        2,39200 	       1,3905156 	       0,9992825 
        2,40000 	       1,3910272 	       0,9993115 
        2,40800 	       1,3915291 	       0,9993394 
        2,41600 	       1,3920214 	       0,9993662 
        2,42400 	       1,3925043 	       0,9993921 
        2,43200 	       1,3929780 	       0,9994169 
        2,44000 	       1,3934425 	       0,9994408 
        2,44800 	       1,3938980 	       0,9994638 
        2,45600 	       1,3943446 	       0,9994859 
        2,46400 	       1,3947826 	       0,9995072 
        2,47200 	       1,3952121 	       0,9995276 
        2,48000 	       1,3956331 	       0,9995472 
        2,48800 	       1,3960459 	       0,9995661 
        2,49600 	       1,3964505 	       0,9995842 
        2,50400 	       1,3968471 	       0,9996017 
        2,51200 	       1,3972359 	       0,9996184 
        2,52000 	       1,3976169 	       0,9996345 
        2,52800 	       1,3979903 	       0,9996499 
        2,53600 	       1,3983563 	       0,9996648 
        2,54400 	       1,3987149 	       0,9996790 
        2,55200 	       1,3990663 	       0,9996927 
        2,56000 	       1,3994105 	       0,9997058 
        2,56800 	       1,3997478 	       0,9997184 
        2,57600 	       1,4000783 	       0,9997305 
        2,58400 	       1,4004020 	       0,9997421 
        2,59200 	       1,4007190 	       0,9997533 
        2,60000 	       1,4010296 	       0,9997640 
        2,60800 	       1,4013338 	       0,9997742 
        2,61600 	       1,4016317 	       0,9997840 
        2,62400 	       1,4019234 	       0,9997935 
        2,63200 	       1,4022090 	       0,9998025 
        2,64000 	       1,4024888 	       0,9998112 
        2,64800 	       1,4027626 	       0,9998195 
        2,65600 	       1,4030307 	       0,9998275 
        2,66400 	       1,4032932 	       0,9998351 
        2,67200 	       1,4035502 	       0,9998424 
        2,68000 	       1,4038017 	       0,9998494 
        2,68800 	       1,4040479 	       0,9998561 
        2,69600 	       1,4042888 	       0,9998626 
        2,70400 	       1,4045246 	       0,9998687 
        2,71200 	       1,4047554 	       0,9998746 
        2,72000 	       1,4049812 	       0,9998803 
        2,72800 	       1,4052021 	       0,9998857 
        2,73600 	       1,4054183 	       0,9998908 
        2,74400 	       1,4056298 	       0,9998958 
        2,75200 	       1,4058367 	       0,9999005 
        2,76000 	       1,4060391 	       0,9999051 
        2,76800 	       1,4062371 	       0,9999094 
        2,77600 	       1,4064307 	       0,9999136 
        2,78400 	       1,4066201 	       0,9999176 
        2,79200 	       1,4068054 	       0,9999214 
        2,80000 	       1,4069865 	       0,9999250 
        2,80800 	       1,4071636 	       0,9999285 
        2,81600 	       1,4073368 	       0,9999318 
        2,82400 	       1,4075061 	       0,9999350 
        2,83200 	       1,4076716 	       0,9999380 
        2,84000 	       1,4078335 	       0,9999409 
        2,84800 	       1,4079917 	       0,9999437 
        2,85600 	       1,4081463 	       0,9999463 
        2,86400 	       1,4082974 	       0,9999488 
        2,87200 	       1,4084452 	       0,9999513 
        2,88000 	       1,4085895 	       0,9999536 
        2,88800 	       1,4087306 	       0,9999558 
        2,89600 	       1,4088684 	       0,9999579 
        2,90400 	       1,4090031 	       0,9999599 
        2,91200 	       1,4091347 	       0,9999618 
        2,92000 	       1,4092633 	       0,9999636 
        2,92800 	       1,4093889 	       0,9999654 
        2,93600 	       1,4095116 	       0,9999671 
        2,94400 	       1,4096315 	       0,9999687 
        2,95200 	       1,4097485 	       0,9999702 
        2,96000 	       1,4098628 	       0,9999716 
        2,96800 	       1,4099745 	       0,9999730 
        2,97600 	       1,4100835 	       0,9999743 
        2,98400 	       1,4101900 	       0,9999756 
        2,99200 	       1,4102939 	       0,9999768 
        3,00000 	       1,4103954 	       0,9999779 
        3,00800 	       1,4104945 	       0,9999790 
        3,01600 	       1,4105912 	       0,9999800 
        3,02400 	       1,4106857 	       0,9999810 
        3,03200 	       1,4107778 	       0,9999820 
        3,04000 	       1,4108678 	       0,9999829 
        3,04800 	       1,4109556 	       0,9999837 
        3,05600 	       1,4110413 	       0,9999845 
        3,06400 	       1,4111249 	       0,9999853 
        3,07200 	       1,4112065 	       0,9999860 
        3,08000 	       1,4112861 	       0,9999867 
        3,08800 	       1,4113638 	       0,9999874 
        3,09600 	       1,4114395 	       0,9999880 
        3,10400 	       1,4115135 	       0,9999887 
        3,11200 	       1,4115856 	       0,9999892 
        3,12000 	       1,4116559 	       0,9999898 
        3,12800 	       1,4117245 	       0,9999903 
        3,13600 	       1,4117914 	       0,9999908 
        3,14400 	       1,4118567 	       0,9999913 
        3,15200 	       1,4119203 	       0,9999917 
        3,16000 	       1,4119823 	       0,9999921 
        3,16800 	       1,4120428 	       0,9999925 
        3,17600 	       1,4121018 	       0,9999929 
        3,18400 	       1,4121593 	       0,9999933 
        3,19200 	       1,4122154 	       0,9999936 
        3,20000 	       1,4122700 	       0,9999940 
        3,20800 	       1,4123233 	       0,9999943 
        3,21600 	       1,4123752 	       0,9999946 
        3,22400 	       1,4124258 	       0,9999949 
        3,23200 	       1,4124751 	       0,9999951 
        3,24000 	       1,4125231 	       0,9999954 
        3,24800 	       1,4125699 	       0,9999956 
        3,25600 	       1,4126156 	       0,9999959 
        3,26400 	       1,4126600 	       0,9999961 
        3,27200 	       1,4127033 	       0,9999963 
        3,28000 	       1,4127455 	       0,9999965 
        3,28800 	       1,4127866 	       0,9999967 
        3,29600 	       1,4128266 	       0,9999969 
        3,30400 	       1,4128656 	       0,9999970 
        3,31200 	       1,4129035 	       0,9999972 
        3,32000 	       1,4129405 	       0,9999973 
        3,32800 	       1,4129765 	       0,9999975 
        3,33600 	       1,4130116 	       0,9999976 
        3,34400 	       1,4130457 	       0,9999977 
        3,35200 	       1,4130789 	       0,9999979 
        3,36000 	       1,4131113 	       0,9999980 
        3,36800 	       1,4131428 	       0,9999981 
        3,37600 	       1,4131734 	       0,9999982 
        3,38400 	       1,4132033 	       0,9999983 
        3,39200 	       1,4132323 	       0,9999984 
        3,40000 	       1,4132606 	       0,9999985 
        3,40800 	       1,4132881 	       0,9999986 
        3,41600 	       1,4133148 	       0,9999986 
        3,42400 	       1,4133409 	       0,9999987 
        3,43200 	       1,4133662 	       0,9999988 
        3,44000 	       1,4133909 	       0,9999989 
        3,44800 	       1,4134149 	       0,9999989 
        3,45600 	       1,4134382 	       0,9999990 
        3,46400 	       1,4134609 	       0,9999990 
        3,47200 	       1,4134830 	       0,9999991 
        3,48000 	       1,4135044 	       0,9999991 
        3,48800 	       1,4135253 	       0,9999992 
        3,49600 	       1,4135456 	       0,9999992 
        3,50400 	       1,4135654 	       0,9999993 
        3,51200 	       1,4135846 	       0,9999993 
        3,52000 	       1,4136033 	       0,9999994 
        3,52800 	       1,4136214 	       0,9999994 
        3,53600 	       1,4136390 	       0,9999994 
        3,54400 	       1,4136562 	       0,9999995 
        3,55200 	       1,4136729 	       0,9999995 
        3,56000 	       1,4136891 	       0,9999995 
        3,56800 	       1,4137048 	       0,9999995 
        3,57600 	       1,4137201 	       0,9999996 
        3,58400 	       1,4137350 	       0,9999996 
        3,59200 	       1,4137495 	       0,9999996 
        3,60000 	       1,4137635 	       0,9999996 
        3,60800 	       1,4137772 	       0,9999997 
        3,61600 	       1,4137904 	       0,9999997 
        3,62400 	       1,4138033 	       0,9999997 
        3,63200 	       1,4138158 	       0,9999997 
        3,64000 	       1,4138280 	       0,9999997 
        3,64800 	       1,4138398 	       0,9999998 
        3,65600 	       1,4138513 	       0,9999998 
        3,66400 	       1,4138624 	       0,9999998 
        3,67200 	       1,4138732 	       0,9999998 
        3,68000 	       1,4138837 	       0,9999998 
        3,68800 	       1,4138939 	       0,9999998 
        3,69600 	       1,4139038 	       0,9999998 
        3,70400 	       1,4139134 	       0,9999998 
        3,71200 	       1,4139228 	       0,9999998 
        3,72000 	       1,4139318 	       0,9999999 
        3,72800 	       1,4139406 	       0,9999999 
        3,73600 	       1,4139491 	       0,9999999 
        3,74400 	       1,4139574 	       0,9999999 
        3,75200 	       1,4139655 	       0,9999999 
        3,76000 	       1,4139733 	       0,9999999 
        3,76800 	       1,4139808 	       0,9999999 
        3,77600 	       1,4139882 	       0,9999999 
        3,78400 	       1,4139953 	       0,9999999 
        3,79200 	       1,4140022 	       0,9999999 
        3,80000 	       1,4140089 	       0,9999999 
        3,80800 	       1,4140154 	       0,9999999 
        3,81600 	       1,4140217 	       0,9999999 
        3,82400 	       1,4140279 	       0,9999999 
        3,83200 	       1,4140338 	       0,9999999 
        3,84000 	       1,4140396 	       0,9999999 
        3,84800 	       1,4140451 	       0,9999999 
        3,85600 	       1,4140506 	       1,0000000 
        3,86400 	       1,4140558 	       1,0000000 
        3,87200 	       1,4140609 	       1,0000000 
        3,88000 	       1,4140658 	       1,0000000 
        3,88800 	       1,4140706 	       1,0000000 
        3,89600 	       1,4140753 	       1,0000000 
        3,90400 	       1,4140798 	       1,0000000 
        3,91200 	       1,4140841 	       1,0000000 
        3,92000 	       1,4140883 	       1,0000000 
        3,92800 	       1,4140924 	       1,0000000 
        3,93600 	       1,4140964 	       1,0000000 
        3,94400 	       1,4141002 	       1,0000000 
        3,95200 	       1,4141040 	       1,0000000 
        3,96000 	       1,4141076 	       1,0000000 
        3,96800 	       1,4141111 	       1,0000000 
        3,97600 	       1,4141144 	       1,0000000 
        3,98400 	       1,4141177 	       1,0000000 
        3,99200 	       1,4141209 	       1,0000000 
        4,00000 	       1,4141240 	       1,0000000 
Error of method: 2.018787137458844E-9
