        0,00249 	   3,5291890e-07 
        0,00248 	   3,4943330e-07 
        0,00246 	   3,4599908e-07 
        0,00245 	   3,4261524e-07 
        0,00244 	   3,3928080e-07 
        0,00243 	   3,3599481e-07 
        0,00242 	   3,3275632e-07 
        0,00240 	   3,2956443e-07 
        0,00239 	   3,2641824e-07 
        0,00238 	   3,2331690e-07 
        0,00237 	   3,2025954e-07 
        0,00236 	   3,1724535e-07 
        0,00235 	   3,1427351e-07 
        0,00234 	   3,1134323e-07 
        0,00233 	   3,0845375e-07 
        0,00231 	   3,0560430e-07 
        0,00230 	   3,0279416e-07 
        0,00229 	   3,0002260e-07 
        0,00228 	   2,9728892e-07 
        0,00227 	   2,9459244e-07 
        0,00226 	   2,9193247e-07 
        0,00225 	   2,8930837e-07 
        0,00224 	   2,8671949e-07 
        0,00223 	   2,8416521e-07 
        0,00222 	   2,8164491e-07 
        0,00221 	   2,7915799e-07 
        0,00220 	   2,7670386e-07 
        0,00219 	   2,7428195e-07 
        0,00218 	   2,7189171e-07 
        0,00217 	   2,6953257e-07 
        0,00216 	   2,6720400e-07 
        0,00216 	   2,6490548e-07 
        0,00215 	   2,6263649e-07 
        0,00214 	   2,6039653e-07 
        0,00213 	   2,5818511e-07 
        0,00212 	   2,5600173e-07 
        0,00211 	   2,5384593e-07 
        0,00210 	   2,5171725e-07 
        0,00209 	   2,4961524e-07 
        0,00208 	   2,4753944e-07 
        0,00207 	   2,4548944e-07 
        0,00207 	   2,4346479e-07 
        0,00206 	   2,4146508e-07 
        0,00205 	   2,3948992e-07 
        0,00204 	   2,3753888e-07 
        0,00203 	   2,3561160e-07 
        0,00202 	   2,3370767e-07 
        0,00202 	   2,3182673e-07 
        0,00201 	   2,2996841e-07 
        0,00200 	   2,2813234e-07 
