      0,0000000 	       1,1283792 
      0,0020000 	       1,1283769 
      0,0040000 	       1,1283701 
      0,0060000 	       1,1283589 
      0,0080000 	       1,1283431 
      0,0100000 	       1,1283227 
      0,0120000 	       1,1282979 
      0,0140000 	       1,1282686 
      0,0160000 	       1,1282347 
      0,0180000 	       1,1281964 
      0,0200000 	       1,1281535 
      0,0220000 	       1,1281061 
      0,0240000 	       1,1280542 
      0,0260000 	       1,1279978 
      0,0280000 	       1,1279369 
      0,0300000 	       1,1278715 
      0,0320000 	       1,1278016 
      0,0340000 	       1,1277272 
      0,0360000 	       1,1276482 
      0,0380000 	       1,1275648 
      0,0400000 	       1,1274768 
      0,0420000 	       1,1273844 
      0,0440000 	       1,1272874 
      0,0460000 	       1,1271860 
      0,0480000 	       1,1270800 
      0,0500000 	       1,1269696 
      0,0520000 	       1,1268546 
      0,0540000 	       1,1267352 
      0,0560000 	       1,1266113 
      0,0580000 	       1,1264828 
      0,0600000 	       1,1263499 
      0,0620000 	       1,1262125 
      0,0640000 	       1,1260706 
      0,0660000 	       1,1259242 
      0,0680000 	       1,1257734 
      0,0700000 	       1,1256180 
      0,0720000 	       1,1254582 
      0,0740000 	       1,1252939 
      0,0760000 	       1,1251251 
      0,0780000 	       1,1249519 
      0,0800000 	       1,1247741 
      0,0820000 	       1,1245919 
      0,0840000 	       1,1244053 
      0,0860000 	       1,1242141 
      0,0880000 	       1,1240185 
      0,0900000 	       1,1238185 
      0,0920000 	       1,1236140 
      0,0940000 	       1,1234050 
      0,0960000 	       1,1231916 
      0,0980000 	       1,1229737 
      0,1000000 	       1,1227514 
      0,1020000 	       1,1225246 
      0,1040000 	       1,1222934 
      0,1060000 	       1,1220577 
      0,1080000 	       1,1218176 
      0,1100000 	       1,1215731 
      0,1120000 	       1,1213241 
      0,1140000 	       1,1210707 
      0,1160000 	       1,1208129 
      0,1180000 	       1,1205507 
      0,1200000 	       1,1202840 
      0,1220000 	       1,1200129 
      0,1240000 	       1,1197374 
      0,1260000 	       1,1194576 
      0,1280000 	       1,1191732 
      0,1300000 	       1,1188845 
      0,1320000 	       1,1185914 
      0,1340000 	       1,1182939 
      0,1360000 	       1,1179920 
      0,1380000 	       1,1176857 
      0,1400000 	       1,1173751 
      0,1420000 	       1,1170600 
      0,1440000 	       1,1167406 
      0,1460000 	       1,1164168 
